name,city,type,Latitude,Longitude
Nomading Camp Navarra,Pamplona,camp,42.6718738,-1.8231135
Camping Ariztigain Navarra,Pamplona,camp,43.17138569999999,-1.6727266
Camping El Molino,Pamplona,camp,42.62433,-1.843053
Camping Lizarra,Pamplona,camp,42.6569072,-2.0166291
Camping Aritzaleku,Pamplona,camp,42.7197711,-1.9390552
Domaine les chalets Larlapean Camping Pays Basque,Pamplona,camp,43.2330937,-1.3071417
Camping IZARPE Kanpina,Pamplona,camp,42.9375277,-1.6927254
Camping Bachoc à la Ferme Pays Basque,Pamplona,camp,43.23899710000001,-1.2061787
Kampaoh Mendigorría,Pamplona,camp,42.6244747,-1.8414121
Aralar Kanpina,Pamplona,camp,43.00024,-1.8875464
Camping Irouleguy,Pamplona,camp,43.1836496,-1.3357568
Camping du fronton,Pamplona,camp,43.1592278,-1.2369101
Camping Iturbero,Pamplona,camp,42.6515738,-1.3024606
Camping El Real,Pamplona,camp,42.6717339,-1.823094
Camping Los Escullos,Almería,camp,36.803305,-2.078733
Camping Alpujarras,Almería,camp,37.0108614,-3.0108815
Camping La Garrofa,Almería,camp,36.8262795,-2.5164216
Camping Roquetas,Almería,camp,36.7979349,-2.5905717
Camping Los Gallardos,Almería,camp,37.1842116,-1.9242117
Camping Las Menas,Almería,camp,37.282863,-2.509306
Camping Cabo de Gata,Almería,camp,36.801152,-2.245281
Camping Suspension Bridge,Almería,camp,36.9847012,-2.8585551
Camping Las Vegas,Almería,camp,36.171563,-115.1391009
Kampaoh Los Escullos,Almería,camp,36.8029389,-2.0780675
Roquetas de Mar Camperspot,Almería,camp,36.7690624,-2.6094462
Camp y Niño,Almería,camp,36.9131847,-2.4402972
wecamp Cabo de Gata,Almería,camp,36.872516,-2.0066189
Camping Albergue Tau,Almería,camp,36.7676763,-2.1054878
Camping Mar Azul Balerma,Almería,camp,36.722047,-2.878361
RoucettassattecuoR,Almería,camp,36.7971316,-2.5903295
Camping La Molineta,Almería,camp,36.9990118,-2.8863875
Los Gallardos Leisure,Almería,camp,37.1825354,-1.9269011
Tabernas,Almería,camp,37.0516792,-2.3900546
Little Texas,Almería,camp,,
Camping Igara de San Sebastián,San Sebastián,camp,43.2966238,-2.0369937
Camping Juantcho,San Sebastián,camp,43.3934791,-1.6933322
Gran Camping Zarautz,San Sebastián,camp,43.289788,-2.146357
Eco Camping Arbizu,San Sebastián,camp,42.8984751,-2.0345218
Camping & Bungalows Leagi,San Sebastián,camp,43.351537,-2.4940424
Sunêlia Berrua,San Sebastián,camp,43.43808,-1.582279
Etxarriko Kanpina,San Sebastián,camp,42.9128461,-2.0790835
Camping Inter Plages,San Sebastián,camp,43.4150431,-1.6265824
Camping Ferme Erromardie,San Sebastián,camp,43.4059435,-1.6416811
Camping Baztan,San Sebastián,camp,43.1804899,-1.4516759
Camping Oliden,San Sebastián,camp,43.31540529999999,-1.8742746
Camping Saturraran,San Sebastián,camp,43.3168756,-2.4112721
Orio Kanpina,San Sebastián,camp,43.2859993,-2.12574
Campéole Ondres Plage,San Sebastián,camp,43.5746403,-1.483664
Camping Itsas Mendi,San Sebastián,camp,43.4145502,-1.6187446
Camping Galdona,San Sebastián,camp,43.317449,-2.402019
Kampaoh Zumaia,San Sebastián,camp,43.289727,-2.247827
Camping Ariztigain Navarra,San Sebastián,camp,43.17138569999999,-1.6727266
Camping Hiriberria,San Sebastián,camp,43.3386114,-1.400882
Camping la Bord de Mer,San Sebastián,camp,43.2354223,3.269004
Bonterra Resort Camping - Bungalows,Castellón de la Plana,camp,40.0571846,0.0745758
Valencia Camper Park,Castellón de la Plana,camp,39.5798786,-0.4456732
Camping Malvarrosa de Corinto,Castellón de la Plana,camp,39.7195615,-0.1936164
Camping Sierra Calderona,Castellón de la Plana,camp,39.72223,-0.3600363
CAMPING MONMAR,Castellón de la Plana,camp,39.8084335,-0.127309
Camping Los Naranjos,Castellón de la Plana,camp,39.7814143,-0.1490081
Bravoplaya Camping Resort,Castellón de la Plana,camp,40.1274838,0.1606688
Camping Azahar,Castellón de la Plana,camp,40.0607427,0.0836797
Camping Ferrer,Castellón de la Plana,camp,40.3627555,0.3957829
Càmping Ribamar,Castellón de la Plana,camp,40.2703107,0.3066928
Camping Alegría del Mar,Castellón de la Plana,camp,40.4259755,0.4378786
Camping Edén,Castellón de la Plana,camp,40.3711422,0.4029498
Camping Tauro,Castellón de la Plana,camp,40.0371257,0.0413334
Los Olivos de Xivert - Camping Natura Park,Castellón de la Plana,camp,40.3082,0.2197767
Camping Puzol Mediterráneo,Castellón de la Plana,camp,39.6028103,-0.2775216
Camping Puzol - Camping Playa,Castellón de la Plana,camp,39.6054189,-0.2691885
Nomadic Valencia Camping Car,Castellón de la Plana,camp,39.5487109,-0.3442635
Camping,Castellón de la Plana,camp,,
Camping Villa De Viver,Castellón de la Plana,camp,39.91005,-0.6184737
Camping Torre la Sal,Castellón de la Plana,camp,40.1283367,0.1596488
Vilanova Park,Badalona,camp,41.2320253,1.6928816
Camping BARCELONA,Badalona,camp,41.5513733,2.4828059
Camping 3 Estrelles,Badalona,camp,41.272401,2.0427398
Camping Resort Els Pins,Badalona,camp,41.6497746,2.7701145
Càmping Masnou,Badalona,camp,41.4753526,2.3039612
Camping Estrella de Mar,Badalona,camp,41.2698319,1.9992676
Camping Globo Barcelona,Badalona,camp,41.5913202,2.5917749
Càmping Bon Repòs,Badalona,camp,41.6317495,2.7210797
Camping Bellsol,Badalona,camp,41.619099,2.6791795
Camping El Garrofer,Badalona,camp,41.2333765,1.7810992
CAMPING ROCA GROSSA & BUNGALOW,Badalona,camp,41.6064135,2.6391268
Càmping Enmar,Badalona,camp,41.6219696,2.6863926
Càmping Blanes,Badalona,camp,41.6592165,2.7798494
Camping Vilanova Y La Geltru,Badalona,camp,41.2351618,1.6911714
Montserrat Campsite,Badalona,camp,41.5907525,1.8382241
Camping Capfun Tordera-Nacions,Badalona,camp,41.652916,2.775244
Camping Cal Ferraguet (CAMPING PRIVAT),Badalona,camp,41.4643205,1.8149995
Camping Les Piscines de Montseny,Badalona,camp,41.7588982,2.3887844
Càmping Roca,Badalona,camp,41.6064135,2.6391268
Camping Touring Mataró,Badalona,camp,41.5608012,2.4458277
Cayuco Camping Baru,Cartagena,camp,10.2241489,-75.5767153
Eco Camping Lolita Islas del Rosario,Cartagena,camp,10.1790268,-75.7309472
Camping La Villa Marina,Cartagena,camp,10.3414481,-75.4073224
Club Camping Isla Mar,Cartagena,camp,10.1980594,-75.61821499999999
Playa Langosta,Cartagena,camp,10.2910407,-85.8499032
Bubble Sea Glamping,Cartagena,camp,10.3391515,-75.59047939999999
EcoCamping Bosque encantado,Cartagena,camp,10.1790729,-75.7293713
PLAYA LA COBE,Cartagena,camp,10.2276738,-75.56561339999999
Camping El Eden,Cartagena,camp,42.538389,-8.869926999999999
manzanillo playa,Cartagena,camp,9.6912176,-85.2010618
La Pradera Casa Finca,Cartagena,camp,10.3411053,-75.407299
Bae,Cartagena,camp,,
Finca Jardin Des Délices,Cartagena,camp,10.4305761,-75.37363090000001
Colinas Verdes,Cartagena,camp,-37.892162,-57.8253305
Chirimia,Cartagena,camp,,
PRIMAVERA GLAMPING,Cartagena,camp,10.8090538,-75.0276724
LAS ORQUIDEAS,Cartagena,camp,16.2470905,-92.12998759999999
Playa del Alma Glamping & Camping,Cartagena,camp,10.3978274,-75.5600888
Ciénaga de Rabón,Cartagena,camp,9.2577778,-74.75
Finca la Milagrosa,Cartagena,camp,27.9297695,-15.4137773
Camping Ametlla,Tarragona,camp,40.86475,0.7791699999999999
Vilanova Park,Tarragona,camp,41.2320253,1.6928816
Camping La Pineda de Salou,Tarragona,camp,41.088364,1.182352
Camping Caledonia,Tarragona,camp,41.13900539999999,1.3540466
Camping & Resort La Torre del Sol,Tarragona,camp,41.0369351,0.9742549
Camping Prades Park,Tarragona,camp,41.31318539999999,0.9798547999999999
Camping Trillas Spa Tamarit,Tarragona,camp,41.1340183,1.3581664
Tamarit Beach Resort,Tarragona,camp,41.1322431,1.3604153
Camping Mar De Cunit,Tarragona,camp,41.1949741,1.6377465
Camping Montsant Park,Tarragona,camp,41.315679,0.8809159999999999
Camping Miramar,Tarragona,camp,41.024649,0.9593786999999999
Càmping Platja i Festa,Tarragona,camp,41.0437886,0.9947657
Camping Montblanc Park Capfun,Tarragona,camp,41.3768549,1.1855133
Camping Platja Vilanova,Tarragona,camp,41.2076314,1.6877855
Camping Cala d'Oques,Tarragona,camp,40.977735,0.9035390000000001
Camping la Rueda,Tarragona,camp,41.1998891,1.6432778
Camping Oasis Mar,Tarragona,camp,41.0475755,1.0033921
Camping Arc de Bara,Tarragona,camp,41.1691334,1.4676883
Campings Anwb,Tarragona,camp,,
Càmping Mas Albà,Tarragona,camp,41.2610256,1.8166639
Parque de Campismo de Vila Cha,Vila Nova de Gaia,camp,41.29827,-8.733045599999999
ORBITUR Canidelo,Vila Nova de Gaia,camp,41.1246233,-8.6663091
GarfePark Camping,Vila Nova de Gaia,camp,41.536272,-8.2450621
Orbitur - Angeiras,Vila Nova de Gaia,camp,41.2687924,-8.7203436
Parque Municipal de Campismo,Vila Nova de Gaia,camp,41.0140378,-8.637506
CAMPING PARK FÃO,Vila Nova de Gaia,camp,41.5076894,-8.778343
Camping Park of Furadouro,Vila Nova de Gaia,camp,40.8771311,-8.6691892
Camping Braga,Vila Nova de Gaia,camp,41.5386499,-8.4220579
Parque de Campismo de Vila do Conde,Vila Nova de Gaia,camp,41.3362846,-8.737417599999999
Parque de Campismo Marisol,Vila Nova de Gaia,camp,41.1100589,-8.661515399999999
Camping Medas,Vila Nova de Gaia,camp,42.04324,3.1849787
Parque de Campismo de Salgueiros,Vila Nova de Gaia,camp,41.12080479999999,-8.6612847
Camping Torreira Park,Vila Nova de Gaia,camp,40.762825,-8.703115
NaturVeredas Refúgio da Freita,Vila Nova de Gaia,camp,40.8734964,-8.2919167
Camping Vouzela Park,Vila Nova de Gaia,camp,40.7175021,-8.093244499999999
Istas Garden,Vila Nova de Gaia,camp,41.1081511,-8.6466069
Amarante camping,Vila Nova de Gaia,camp,41.279215,-8.0705566
Parque de Campismo de Esmoriz,Vila Nova de Gaia,camp,40.9513179,-8.6527041
Rural Camping Park of Vila Fria,Vila Nova de Gaia,camp,41.3930416,-8.230438099999999
Area Sosta Camper - Avintes,Vila Nova de Gaia,camp,41.0974978,-8.5545533
Lisboa Camping,Amadora,camp,38.72477,-9.207230299999999
Camping Club Almada Municipality,Amadora,camp,38.6330364,-9.227523
Orbitur Costa de Caparica,Amadora,camp,38.6525431,-9.2386157
Ericeira Camping,Amadora,camp,38.9778424,-9.4185386
Camping Picheleiros,Amadora,camp,38.4947604,-9.0039911
EcoParque do Outão,Amadora,camp,38.5029297,-8.9286225
SFUAP - Parque de Campismo Piedense,Amadora,camp,38.6292512,-9.2230037
Camping Vasco da Gama,Amadora,camp,38.648248,-8.899911999999999
Parque de Campismo Orbitur Guincho,Amadora,camp,38.7224499,-9.4675541
Alenquer Camping,Amadora,camp,39.05991059999999,-9.027053
Campimeco,Amadora,camp,38.4635632,-9.1894279
Camping Praia de Santa Cruz,Amadora,camp,39.1374839,-9.3743289
Clube de Campismo de Lisboa (CCL),Amadora,camp,38.6549428,-9.2390165
Parque Verde,Amadora,camp,38.5506599,-9.0712434
Parque de Campismo Municipal VFX,Amadora,camp,38.9639797,-8.9865811
Bellas Glamping,Amadora,camp,38.6001277,-9.0869055
Home Turistico,Amadora,camp,38.5092728,-9.165069400000002
Forte do Cavalo Municipal Camping Park,Amadora,camp,38.4358486,-9.116830499999999
Parque de Campismo Valbom,Amadora,camp,38.4906841,-9.0962327
Parque de Campismo da Lagoa,Amadora,camp,38.5149827,-9.1648477
Camping Oleiros,Coimbra,camp,39.92093,-7.892906999999999
Góis Camping,Coimbra,camp,40.15437600000001,-8.1139598
Camping Mill,Coimbra,camp,,
Orbitur Vagueira,Coimbra,camp,40.5580444,-8.7444499
Campground Serpins,Coimbra,camp,40.1580658,-8.197407
Camping Côja,Coimbra,camp,40.2669195,-7.995273399999999
Vila Caia Camping,Coimbra,camp,40.44625569999999,-8.7582382
Parque de Campismo da Praia de Pedrogão,Coimbra,camp,39.9150249,-8.9501526
Parque de Campismo de Luso,Coimbra,camp,40.3828115,-8.3861759
Campsite Quinta Vale Do Mondego,Coimbra,camp,40.48553039999999,-7.869195899999999
Mira Lodge Park,Coimbra,camp,40.4449254,-8.7966907
Camping Costa Nova,Coimbra,camp,40.59982249999999,-8.751583000000002
Club De Camping And Caravanning De Aguada De Baixo,Coimbra,camp,40.50639,-8.454279
Parque de Campismo da Praia da Vieira,Coimbra,camp,39.8747528,-8.9659031
Parque Municipal de Campismo de Arganil,Coimbra,camp,40.2414505,-8.067710200000002
Parque de Campismo - Federação de Campismo e Montanhismo de Portugal,Coimbra,camp,40.2665601,-8.278329099999999
Parque de campismo de Coimbra,Coimbra,camp,40.1887032,-8.3995147
Camping,Coimbra,camp,,
Kampaoh Vagueira,Coimbra,camp,40.5580933,-8.7452653
Parque de Campismo da Praia da Tocha,Coimbra,camp,40.3276031,-8.8404366
Parque de Campismo de Vila Cha,Braga,camp,41.29827,-8.733045599999999
Camping Orbitur Caminha park,Braga,camp,41.8668983,-8.858151699999999
ORBITUR Canidelo,Braga,camp,41.1246233,-8.6663091
GarfePark Camping,Braga,camp,41.536272,-8.2450621
Cámping O Corgo Muíños,Braga,camp,41.9627598,-7.983205799999999
Orbitur - Angeiras,Braga,camp,41.2687924,-8.7203436
Ermida Gerês Camping,Braga,camp,41.70074700000001,-8.1282407
CAMPING PARK FÃO,Braga,camp,41.5076894,-8.778343
Camping Braga,Braga,camp,41.5386499,-8.4220579
Camping Santa Tecla,Braga,camp,41.8988723,-8.846939700000002
Gerês Vidoeiro Camping,Braga,camp,41.7401574,-8.1583179
Camping Mondim de Basto,Braga,camp,41.3996724,-7.951915299999999
Parque de Campismo de Vila do Conde,Braga,camp,41.3362846,-8.737417599999999
Camping Covas Park,Braga,camp,41.8883496,-8.6949753
Parque Cerdeira,Braga,camp,41.763361,-8.190087799999999
Gelfa Camping Lda.,Braga,camp,41.7959671,-8.8628321
Orbitur Viana do Castelo,Braga,camp,41.6786122,-8.8263891
Parque de Campismo Marisol,Braga,camp,41.1100589,-8.661515399999999
Camping Cabreira Park,Braga,camp,41.6320889,-8.1367575
Parque de Campismo de Salgueiros,Braga,camp,41.12080479999999,-8.6612847
Camping Park Porto Moniz,Funchal,camp,32.8539401,-17.1552503
Chão das Feiteiras camping area (permit required in advance),Funchal,camp,32.7236857,-16.8872557
Gaya camping,Funchal,camp,32.80271250000001,-17.1154765
Ribeiro Frio Campsite (permit required in advance),Funchal,camp,32.7603109,-16.9435137
Pico Ruivo campsite (permit required in advance),Funchal,camp,32.7603109,-16.9435137
Poiso campsite (permit required),Funchal,camp,32.7108447,-16.8973116
Bica da Cana Camping (Permit required),Funchal,camp,32.7560466,-17.0588698
Bishop's Fountain campsite (permit required in advance),Funchal,camp,32.7921543,-17.1818072
Casa Do Caramujo,Funchal,camp,32.7723426,-17.0626502
Theos Stube,Funchal,camp,32.7198171,-17.1523833
Casa do Sardinha campsite,Funchal,camp,32.7428216,-16.685916
Chão do Pasto,Funchal,camp,32.7189455,-16.8763136
Ribeira do Alecrim,Funchal,camp,32.7517163,-17.1132872
Madeira,Funchal,camp,32.76070740000001,-16.9594723
Calheta Glamping Pods,Funchal,camp,32.745985,-17.185093
Poiso Campsite,Funchal,camp,32.7121623,-16.8910963
Parking supermarket,Funchal,camp,,
Carreiras,Funchal,camp,,
Montado do Pereiro,Funchal,camp,32.702804,-16.8882384
Canto das Fontes glamping,Funchal,camp,32.6916046,-17.1201019
Lisboa Camping,Setúbal,camp,38.72477,-9.207230299999999
Camping Club Almada Municipality,Setúbal,camp,38.6330364,-9.227523
Orbitur Costa de Caparica,Setúbal,camp,38.6525431,-9.2386157
Camping Picheleiros,Setúbal,camp,38.4947604,-9.0039911
EcoParque do Outão,Setúbal,camp,38.5029297,-8.9286225
SFUAP - Parque de Campismo Piedense,Setúbal,camp,38.6292512,-9.2230037
Camping Vasco da Gama,Setúbal,camp,38.648248,-8.899911999999999
Ericeira Camping,Setúbal,camp,38.9778424,-9.4185386
Camping Melides,Setúbal,camp,38.1308892,-8.7813039
Campimeco,Setúbal,camp,38.4635632,-9.1894279
Parque de Campismo Orbitur Guincho,Setúbal,camp,38.7224499,-9.4675541
Clube de Campismo de Lisboa (CCL),Setúbal,camp,38.6549428,-9.2390165
Camping of Alcacer do Sal,Setúbal,camp,38.380203,-8.5159492
Parque Verde,Setúbal,camp,38.5506599,-9.0712434
Parque de Campismo Municipal VFX,Setúbal,camp,38.9639797,-8.9865811
Bellas Glamping,Setúbal,camp,38.6001277,-9.0869055
Home Turistico,Setúbal,camp,38.5092728,-9.165069400000002
Forte do Cavalo Municipal Camping Park,Setúbal,camp,38.4358486,-9.116830499999999
Parque de Campismo Valbom,Setúbal,camp,38.4906841,-9.0962327
Parque de Campismo da Lagoa,Setúbal,camp,38.5149827,-9.1648477
Camping huts Maromba,Queluz,camp,-22.322932,-44.59219299999999
Jornada xamanica e retiros,Queluz,camp,-22.880201,-44.286773
Camping Grove,Queluz,camp,41.0789258,-89.6331524
CAMPING DO PIKOSAM,Queluz,camp,-22.2523312,-44.4812584
Camping do torto,Queluz,camp,-22.3255378,-44.5861563
Waterfalls Valley Camping,Queluz,camp,-22.3008206,-44.5477547
Camping Jardim do labirinto,Queluz,camp,-22.4398116,-44.5207285
Camping Barragem's,Queluz,camp,-22.3253765,-44.5825316
Camping Familiar,Queluz,camp,,
Camping Clube do Brasil,Queluz,camp,-14.235004,-51.92528
Camping Formigão Amarelo,Queluz,camp,-22.2422577,-44.7998185
Camping Refúgio do Riacho - bairro maromba Visconde de Mauá,Queluz,camp,-22.3406775,-44.6047835
CAMPING FARM CABRAL,Queluz,camp,-22.0924889,-45.034751
Fazenda Santa Clara Campground,Queluz,camp,-22.31981,-44.58815550000001
Camping Club do Brasil,Queluz,camp,-14.235004,-51.92528
Sítio São Francisco,Queluz,camp,-23.2245507,-47.0252378
Camping Recanto das Borboletas,Queluz,camp,-22.4195693,-44.5384615
Recanto do Pontal Home,Queluz,camp,-22.9433016,-44.3148445
Camping Masculino,Queluz,camp,-22.6610651,-45.00117969999999
Fazenda da Prata,Queluz,camp,-21.5874796,-46.9967915
Camping Roche,Cádiz,camp,36.3107939,-6.1126746
Camping La Rana Verde,Cádiz,camp,36.3949124,-6.1569387
Camping El Palmar,Cádiz,camp,36.2340221,-6.0596315
Camping Faro De Trafalgar,Cádiz,camp,36.1899123,-6.0262605
Camping La Rosaleda,Cádiz,camp,36.2932681,-6.095486600000001
Camping Playa Aguadulce,Cádiz,camp,36.671057,-6.407020300000001
Camping Lago Arcos,Cádiz,camp,36.7577519,-5.7845102
Camping Bungalows Medina Sidonia,Cádiz,camp,36.4618259,-5.921445299999999
Camping El Faro,Cádiz,camp,36.3031371,-6.1261378
Camping Fuente Del Gallo S.L.,Cádiz,camp,36.2965808,-6.1099256
Camping Conil,Cádiz,camp,36.3133975,-6.0922379
Campo y Mar,Cádiz,camp,36.1754189,-5.897249
Kampaoh El Puerto,Cádiz,camp,36.5873989,-6.241370300000001
Kampaoh Los Caños,Cádiz,camp,36.1883199,-6.014073199999999
Camping La Siesta de la Gaviota,Cádiz,camp,36.75028289999999,-6.4094145
Camping Pinar San José,Cádiz,camp,36.200977,-6.034561999999999
Camper and Van,Cádiz,camp,,
Camping Vejer,Cádiz,camp,36.2521438,-5.9383916
Camping Bahía de la Plata,Cádiz,camp,36.12331820000001,-5.8358476
Stone Pines Eco Glamping,Cádiz,camp,36.2050253,-5.9869599
Camping Osuna,Alcalá de Henares,camp,40.4537342,-3.6033611
Camping El Valle,Alcalá de Henares,camp,40.84349040000001,-3.7511179
Camping Madrid Arco Iris,Alcalá de Henares,camp,40.3810174,-3.907052
Camping Pico de la Miel,Alcalá de Henares,camp,40.8583642,-3.6163727
CAMPING EL PICACHUELO,Alcalá de Henares,camp,40.9001352,-3.5568532
Camping Piscis,Alcalá de Henares,camp,40.8089412,-3.690995399999999
CAMPING Cervera de Buitrago,Alcalá de Henares,camp,40.920164,-3.531416
Camping Internacional Aranjuez,Alcalá de Henares,camp,40.0416943,-3.5990894
Area las Cigueñas,Alcalá de Henares,camp,40.3705107,-3.6416581
FERNANMOR S.L.,Alcalá de Henares,camp,40.82194,-3.62778
Camping Los Herrenes,Alcalá de Henares,camp,40.6747832,-3.9576909
Camping el Ortigal,Alcalá de Henares,camp,40.7416764,-3.875385399999999
Camping Arganda,Alcalá de Henares,camp,40.320445,-3.4534154
Finca De Los Sueños,Alcalá de Henares,camp,36.6738183,-4.6224874
Camping soto,Alcalá de Henares,camp,40.6793601,-3.3478566
Bungalows - Camping - Alpha,Alcalá de Henares,camp,40.3171686,-3.688885599999999
Belo’s Farm,Alcalá de Henares,camp,40.7103918,-3.5586912
Otel,Alcalá de Henares,camp,,
Miran Lee Lee,Alcalá de Henares,camp,40.2548827,-3.6999272
Camping alpha,Alcalá de Henares,camp,,
Camping Osuna,Fuenlabrada,camp,40.4537342,-3.6033611
Camping Madrid Arco Iris,Fuenlabrada,camp,40.3810174,-3.907052
Camping El Greco,Fuenlabrada,camp,39.8653335,-4.0470526
Camping San Juan,Fuenlabrada,camp,,
Camping Capfun El Escorial,Fuenlabrada,camp,40.6240497,-4.0994837
Camping Internacional Aranjuez,Fuenlabrada,camp,40.0416943,-3.5990894
Camping La Nava,Fuenlabrada,camp,40.6557931,-4.2075501
Area las Cigueñas,Fuenlabrada,camp,40.3705107,-3.6416581
Camping Los Herrenes,Fuenlabrada,camp,40.6747832,-3.9576909
Camping Privado Caravan Garden,Fuenlabrada,camp,40.3092221,-4.250189
Camping Arganda,Fuenlabrada,camp,40.320445,-3.4534154
Camping El Canto la Gallina,Fuenlabrada,camp,40.5092894,-4.2879057
Finca De Los Sueños,Fuenlabrada,camp,36.6738183,-4.6224874
Camping soto,Fuenlabrada,camp,40.6793601,-3.3478566
Bungalows - Camping - Alpha,Fuenlabrada,camp,40.3171686,-3.688885599999999
Camping el Ortigal,Fuenlabrada,camp,40.7416764,-3.875385399999999
Camping Monasterio de Pelayos,Fuenlabrada,camp,40.364398,-4.324943999999999
Belo’s Farm,Fuenlabrada,camp,40.7103918,-3.5586912
